id,exam,year,session,number,dataset_status,question_type,category,subcategory,topic,classification_confidence,classification_status,case_id,case_text,preceding_context_ids,question,choices,correct_answers,accepted_answer_sets,correct_answer_value,special_status,requires_image,excluded,exclusion_reason,needs_review,review_reasons,question_url,question_pages,answer_url,answer_page
113-AM-042,113,2024,AM,42,pending_review,一般問題,,,,,pending_review,,,[],"肝切除術後(cid:5)日の患者のドレーンから黄褐色の排液がみられた。
考えられる原因はどれか。","[""黄 疸"", ""出 血"", ""腹 水"", ""胆汁漏""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[20],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-043,113,2024,AM,43,pending_review,一般問題,,,,,pending_review,,,[],減感作療法を受ける患者への説明で適切なのはどれか。,"[""｢治療期間は(cid:4)か月です｣"", ""｢静脈内注射でアレルゲンを投与します｣"", ""｢治療後はアレルゲンを気にせず生活できます｣"", ""｢投与後 30 分はアナフィラキシー症状を観察します｣""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[20],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-044,113,2024,AM,44,pending_review,一般問題,,,,,pending_review,,,[],"尋常性乾癬の患者への説明で正しいのはどれか。
psoriasis vulgaris","[""患部に日光を当てない。"", ""搔痒感があるときは患部を温める。"", ""機械的刺激が加わらないよう患部を覆う。"", ""落屑が多いときは蛋白質の摂取を減らす。""]",[3],[[3]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[20],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-045,113,2024,AM,45,pending_review,一般問題,,,,,pending_review,,,[],喉頭摘出および気管孔造設術を受けた患者にみられるのはどれか。,"[""難 聴"", ""嗅覚低下"", ""咀嚼困難"", ""誤 嚥""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[20],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-046,113,2024,AM,46,excluded_image,一般問題,,,,,pending_review,,,[],"自助具を図に示す。
関節リウマチによって肩関節に痛みがある患者の関節への負担を軽減する自助具
rheumatoid arthritis
で適切なのはどれか。",[],[2],[[2]],,,true,true,図・画像等の視覚情報が必要,true,"[""選択肢の抽出を要確認"", ""正答番号が選択肢範囲外"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[21],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-047,113,2024,AM,47,pending_review,一般問題,,,,,pending_review,,,[],"A さん(cid:31)47 歳、男性、会社員!は、尿管結石による疝痛発作で入院した。入院翌
ureterolithiasis
日、自然に排石され、(cid:2)痛は消失したものの、結石が残存している。入院前は、ほ
ぼ毎日、飲酒を伴う外食をしていた。
A さんへの退院指導で適切なのはどれか。","[""｢シュウ酸を多く含む食品を摂取しましょう｣"", ""｢(cid:4)日(cid:2)L 程度の水分を摂取しましょう｣"", ""｢排石までは安静にしましょう｣"", ""｢飲酒量に制限はありません｣""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[22],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-048,113,2024,AM,48,pending_review,一般問題,,,,,pending_review,,,[],マンモグラフィを受ける成人女性への説明で適切なのはどれか。,"[""｢仰臥位で行います｣"", ""｢検査前は絶食です｣"", ""｢造影剤を使います｣"", ""｢二方向から撮影します｣""]",[4],[[4]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[22],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-049,113,2024,AM,49,pending_review,一般問題,,,,,pending_review,,,[],"A さん(cid:31)86 歳、女性!は、生まれ育った地域で、近所に住む友人と交流しながら
(cid:4)人で暮らしていた。買い物へ行く途中に転倒し、腰椎圧迫骨折で入院治療を受け
lumbar compression fracture
た。退院後は他県に住む長女夫婦と同居している。暮らし始めて間もなく、A さ
んは｢私はここで暮らして、新しい友人ができるかしら｣と長女に訴えるようにな
り、徐々に口数が少なくなった。
このときの A さんの状況はどれか。","[""閉じこもり"", ""廃用症候群\ndisuse syndrome"", ""セルフ・ネグレクト"", ""リロケーションダメージ""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[22],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-050,113,2024,AM,50,pending_review,一般問題,,,,,pending_review,,,[],"高齢者の歩行時につまずきが見られる場合、筋力低下が考えられる筋肉はどれ
か。","[""大殿筋"", ""前脛骨筋"", ""下(cid:19)三頭筋"", ""大(cid:19)四頭筋""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[23],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-051,113,2024,AM,51,pending_review,一般問題,,,,,pending_review,,,[],高齢者の医療の確保に関する法律の内容で正しいのはどれか。,"[""医療の給付は市町村が行う。"", ""高齢者は一律(cid:5)割の医療費を自己負担する。"", ""40 歳以上の被保険者と被扶養者にがん検診を行う。"", ""後期高齢者の医療給付の内容は国民健康保険と同じである。""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[23],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-052,113,2024,AM,52,pending_review,一般問題,,,,,pending_review,,,[],高齢者のコミュニケーション障害の要因と状態の組合せで正しいのはどれか。,"[""歯(cid:14)の欠損 言葉が出てこない。"", ""耳垢の蓄積 音が小さく聞こえる。"", ""想起能力の低下 相手の表情が読み取れない。"", ""語音弁別能の低下 はっきり発音できない。""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[23],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-053,113,2024,AM,53,pending_review,一般問題,,,,,pending_review,,,[],"A さん(cid:31)92 歳、女性!は重度の障害のため体を動かすことができないが、表情な
どで意思表示はできる。A さんは食べることが好きで｢最期まで口から食べたい｣
と言っていた。最近は誤嚥性肺炎で入退院を繰り返しており、現在は入院中で終末
aspiration pneumonia
期である。同居している家族は積極的な治療をしないことを希望し、自宅で A さ
んを看取ることを決めた。
家族への退院時の指導で適切なのはどれか。","[""｢24 時間付き添ってあげましょう｣"", ""｢オムツの重さで尿量を測定しましょう｣"", ""｢A さんの息が苦しそうになったら救急車を呼びましょう｣"", ""｢A さんが食べたいと望めば、口から食べさせてあげましょう｣""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[24],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-054,113,2024,AM,54,pending_review,一般問題,,,,,pending_review,,,[],BowlbyVボウルビィZが提唱したアタッチメントの記述で正しいのはどれか。,"[""人見知りは(cid:8)、(cid:12)か月の乳児に出現する。"", ""安全基地は家の中での子どもの居場所のことである。"", ""子どもと不特定の他者との間に築かれる情緒的な結びつきである。"", ""愛着対象との分離で生じる子どもの行動の第一段階は｢絶望の段階｣である。""]",[1],[[1]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[24],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-055,113,2024,AM,55,pending_review,一般問題,,,,,pending_review,,,[],"出生体重 3,020 g の正期産児。
新生児期に最もチアノーゼを生じやすい先天性心疾患はどれか。","[""動脈管開存症\npatent ductus arteriosus"", ""心室中隔欠損症\nventricular septal defect"", ""心房中隔欠損症\natrial septal defect"", ""FallotVファローZ四徴症\ntetralogy of Fallot""]",[4],[[4]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[24],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-056,113,2024,AM,56,pending_review,一般問題,,,,,pending_review,,,[],子どもに医療処置を行う際、看護師が行うディストラクションはどれか。,"[""処置後に子どものがんばりを認める。"", ""人形を用いて子どもに処置を説明する。"", ""子どもの対処行動のパターンを把握する。"", ""子どもの注意を処置ではなく他のものに向ける。""]",[4],[[4]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[25],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-057,113,2024,AM,57,pending_review,一般問題,,,,,pending_review,,,[],乳児に対する一次救命処置VBLSZで正しいのはどれか。,"[""脈拍の確認は橈骨動脈の触知で行う。"", ""意識レベルは足底を叩きながら反応を確認する。"", ""救助者が(cid:2)名いる場合、胸骨圧迫と人工呼吸の回数の比率は 30：2 である。"", ""胸骨圧迫の速さ(cid:31)回数!は 130〜150 回/分である。""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[25],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-058,113,2024,AM,58,pending_review,一般問題,,,,,pending_review,,,[],"児童虐待の防止等に関する法律V児童虐待防止法Zに基づいて行う通告で正しいの
はどれか。","[""警察に通告する。"", ""守秘義務の遵守が優先される。"", ""通告にあたっては児童自身の意思を尊重することが規定されている。"", ""児童が同居している家庭における配偶者に対する暴力は通告の対象となる。""]",[4],[[4]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[25],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-059,113,2024,AM,59,pending_review,一般問題,,,,,pending_review,,,[],法律で定められている育児時間に関する説明で正しいのはどれか。,"[""育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律\nV育児・介護休業法Zに規定されている。"", ""請求できるのは子が(cid:4)歳(cid:8)か月に達するまでである。"", ""父親と母親の両方が取得できる。"", ""(cid:4)日に(cid:2)回請求できる。""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[25],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-060,113,2024,AM,60,pending_review,一般問題,,,,,pending_review,,,[],日本の人工妊娠中絶で正しいのはどれか。,"[""配偶者の同意が必須である。"", ""妊娠 10 週以降は死産の届出が必要である。"", ""実施が可能なのは妊娠 22 週未満の場合である。"", ""実施率は母の年齢が 20〜24 歳よりも 20 歳未満の方が高い。""]",[3],[[3]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[26],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-061,113,2024,AM,61,pending_review,一般問題,,,,,pending_review,,,[],"自然流産を連続(cid:31) !回以上繰り返した状態を習慣流産という。
(cid:31) !に当てはまるのはどれか。","[""(cid:2)"", ""(cid:5)"", ""(cid:6)"", ""(cid:7)""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[26],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-062,113,2024,AM,62,pending_review,一般問題,,,,,pending_review,,,[],正常新生児の卵円孔の機能的閉鎖に関する説明で正しいのはどれか。,"[""動脈血酸素分圧VPaO2Zの上昇によって閉鎖する。"", ""肺血流の増加によって起こる。"", ""出生から数週後に閉鎖する。"", ""動脈管の閉鎖が要因となる。""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[26],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-063,113,2024,AM,63,pending_review,一般問題,,,,,pending_review,,,[],自殺対策基本法について正しいのはどれか。,"[""自殺対策強化月間を設けることを定めている。"", ""国の責務としてゲートキーパーの養成を定めている。"", ""民間団体による地域自殺対策推進センターの設置を定めている。"", ""事業主が職場のハラスメントの防止に必要な措置を講じることを義務付けて\nいる。""]",[1],[[1]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[26],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
113-AM-064,113,2024,AM,64,pending_review,一般問題,,,,,pending_review,,,[],"患者とその家族や医療者が患者にとって望ましい治療を探り、お互いが納得する
治療を選択できるようにしていくのはどれか。","[""心理教育"", ""共同意思決定"", ""ストレングス"", ""アドヒアランス""]",[2],[[2]],,,false,false,,true,"[""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05a_01.pdf,[27],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp240424-05seitou.pdf,1
